customer_id,product_id,interaction_type,interaction_date,products,customer_age,customer_income,customer_tier
C904584,P00009,clicked,2023-09-14,Debit Card,52,73445,Bronze
C904584,P00005,purchased,2022-09-22,Savings Account,52,73445,Bronze
C129550,P00004,purchased,2024-01-06,Personal Loan,57,592905,Gold
C129550,P00011,viewed,2024-08-05,Life Insurance,57,592905,Gold
C129550,P00004,clicked,2023-10-16,Personal Loan,57,592905,Gold
C106432,P00005,purchased,2022-05-13,Savings Account,30,104249,Silver
C106432,P00012,purchased,2023-11-14,Health Insurance,30,104249,Silver
C106432,P00002,viewed,2022-12-11,Bike Insurance,30,104249,Silver
C106432,P00011,viewed,2022-02-25,Life Insurance,30,104249,Silver
C106432,P00012,clicked,2023-02-22,Health Insurance,30,104249,Silver
C796389,P00010,viewed,2024-07-22,Home Loan,45,753672,Silver
C620122,P00003,clicked,2024-04-01,Car Insurance,49,287421,Platinum
C620122,P00012,viewed,2024-08-22,Health Insurance,49,287421,Platinum
C620122,P00006,viewed,2024-08-06,Credit Card,49,287421,Platinum
C620122,P00007,purchased,2024-01-08,Fixed Deposit,49,287421,Platinum
C639398,P00008,viewed,2024-07-22,Recurring Deposit,70,316559,Silver
C639398,P00001,purchased,2022-12-17,Car Loan,70,316559,Silver
C639398,P00004,clicked,2024-07-01,Personal Loan,70,316559,Silver
C639398,P00002,purchased,2023-04-12,Bike Insurance,70,316559,Silver
C639398,P00005,purchased,2023-10-29,Savings Account,70,316559,Silver
C427113,P00003,purchased,2024-01-07,Car Insurance,69,325463,Silver
C309886,P00008,purchased,2023-09-29,Recurring Deposit,40,695545,Silver
C570264,P00007,purchased,2023-03-05,Fixed Deposit,58,714885,Gold
C570264,P00008,viewed,2023-11-29,Recurring Deposit,58,714885,Gold
C570264,P00007,purchased,2023-01-29,Fixed Deposit,58,714885,Gold
C570264,P00008,viewed,2022-12-01,Recurring Deposit,58,714885,Gold
C570264,P00001,viewed,2024-04-14,Car Loan,58,714885,Gold
C641669,P00011,viewed,2022-10-28,Life Insurance,63,63036,Gold
C641669,P00011,viewed,2024-05-22,Life Insurance,63,63036,Gold
C641669,P00001,viewed,2024-06-10,Car Loan,63,63036,Gold
C641669,P00012,purchased,2022-05-20,Health Insurance,63,63036,Gold
C641812,P00007,purchased,2023-10-04,Fixed Deposit,46,425226,Platinum
C282729,P00003,viewed,2024-05-17,Car Insurance,55,185467,Platinum
C282729,P00001,viewed,2022-04-15,Car Loan,55,185467,Platinum
C282729,P00006,viewed,2023-05-07,Credit Card,55,185467,Platinum
C645459,P00008,purchased,2024-07-01,Recurring Deposit,45,975037,Silver
C645459,P00009,clicked,2022-03-09,Debit Card,45,975037,Silver
C645459,P00011,clicked,2023-04-19,Life Insurance,45,975037,Silver
C645459,P00007,purchased,2022-03-13,Fixed Deposit,45,975037,Silver
C645459,P00008,purchased,2022-08-05,Recurring Deposit,45,975037,Silver
C575488,P00001,purchased,2024-02-09,Car Loan,58,328137,Platinum
C575488,P00003,viewed,2024-02-27,Car Insurance,58,328137,Platinum
C596919,P00001,purchased,2022-11-15,Car Loan,21,240699,Silver
C596919,P00012,purchased,2024-12-31,Health Insurance,21,240699,Silver
C596919,P00011,purchased,2023-01-24,Life Insurance,21,240699,Silver
C596919,P00004,viewed,2022-11-02,Personal Loan,21,240699,Silver
C436825,P00011,purchased,2022-08-23,Life Insurance,69,514710,Bronze
C436825,P00004,clicked,2022-03-01,Personal Loan,69,514710,Bronze
C436825,P00001,clicked,2024-06-04,Car Loan,69,514710,Bronze
C436825,P00009,clicked,2024-09-13,Debit Card,69,514710,Bronze
C436825,P00003,viewed,2024-12-17,Car Insurance,69,514710,Bronze
C835759,P00002,viewed,2022-10-17,Bike Insurance,54,126184,Gold
C835759,P00009,purchased,2022-11-07,Debit Card,54,126184,Gold
C835759,P00001,viewed,2022-12-31,Car Loan,54,126184,Gold
C835759,P00006,viewed,2022-09-10,Credit Card,54,126184,Gold
C903242,P00009,purchased,2023-10-19,Debit Card,54,469840,Gold
C903242,P00009,purchased,2023-01-28,Debit Card,54,469840,Gold
C903242,P00011,purchased,2024-06-12,Life Insurance,54,469840,Gold
C903242,P00005,clicked,2024-08-06,Savings Account,54,469840,Gold
C903242,P00001,viewed,2024-03-29,Car Loan,54,469840,Gold
C928741,P00002,purchased,2023-04-05,Bike Insurance,21,525866,Gold
C928741,P00006,viewed,2024-01-11,Credit Card,21,525866,Gold
C928741,P00002,purchased,2023-09-21,Bike Insurance,21,525866,Gold
C928741,P00007,viewed,2022-07-08,Fixed Deposit,21,525866,Gold
C928741,P00007,viewed,2023-07-18,Fixed Deposit,21,525866,Gold
C549296,P00005,purchased,2024-03-30,Savings Account,19,395249,Bronze
C549296,P00005,clicked,2025-01-07,Savings Account,19,395249,Bronze
C549296,P00004,clicked,2023-10-03,Personal Loan,19,395249,Bronze
C549296,P00009,clicked,2023-02-14,Debit Card,19,395249,Bronze
C429877,P00011,clicked,2024-07-02,Life Insurance,70,752786,Gold
C631853,P00004,purchased,2022-10-27,Personal Loan,48,550234,Silver
C631853,P00006,purchased,2023-01-12,Credit Card,48,550234,Silver
C631853,P00001,clicked,2023-06-16,Car Loan,48,550234,Silver
C631853,P00004,clicked,2024-12-30,Personal Loan,48,550234,Silver
C631853,P00008,clicked,2023-05-27,Recurring Deposit,48,550234,Silver
C149336,P00007,viewed,2024-08-17,Fixed Deposit,44,195019,Gold
C919380,P00005,purchased,2022-05-17,Savings Account,45,681951,Silver
C919380,P00011,purchased,2024-04-13,Life Insurance,45,681951,Silver
C919380,P00011,purchased,2023-10-20,Life Insurance,45,681951,Silver
C919380,P00003,viewed,2023-08-20,Car Insurance,45,681951,Silver
C919380,P00006,viewed,2023-10-12,Credit Card,45,681951,Silver
C303440,P00006,viewed,2024-06-24,Credit Card,70,528975,Platinum
C303440,P00009,purchased,2024-12-17,Debit Card,70,528975,Platinum
C303440,P00005,viewed,2023-11-10,Savings Account,70,528975,Platinum
C303440,P00001,viewed,2022-03-05,Car Loan,70,528975,Platinum
C845128,P00010,viewed,2023-08-24,Home Loan,66,329765,Silver
C845128,P00011,viewed,2023-06-19,Life Insurance,66,329765,Silver
C845128,P00012,purchased,2024-04-09,Health Insurance,66,329765,Silver
C126547,P00004,viewed,2022-08-29,Personal Loan,32,975476,Gold
C126547,P00002,viewed,2023-06-25,Bike Insurance,32,975476,Gold
C126547,P00001,clicked,2025-01-12,Car Loan,32,975476,Gold
C126547,P00012,purchased,2023-06-29,Health Insurance,32,975476,Gold
C126547,P00004,clicked,2024-05-09,Personal Loan,32,975476,Gold
C673831,P00009,purchased,2022-04-16,Debit Card,69,501194,Platinum
C673831,P00005,viewed,2022-03-01,Savings Account,69,501194,Platinum
C673831,P00011,viewed,2023-10-29,Life Insurance,69,501194,Platinum
C520195,P00008,viewed,2022-07-13,Recurring Deposit,18,220322,Gold
C292897,P00005,purchased,2024-06-19,Savings Account,33,882732,Gold
C292897,P00006,purchased,2022-02-23,Credit Card,33,882732,Gold
C577758,P00012,purchased,2023-12-28,Health Insurance,20,294283,Silver
C577758,P00006,clicked,2024-10-11,Credit Card,20,294283,Silver
C577758,P00010,purchased,2023-05-20,Home Loan,20,294283,Silver
C577758,P00007,viewed,2023-06-16,Fixed Deposit,20,294283,Silver
C475568,P00003,purchased,2024-09-24,Car Insurance,31,334568,Gold
C475568,P00012,viewed,2023-06-15,Health Insurance,31,334568,Gold
C126949,P00012,viewed,2023-01-24,Health Insurance,50,800002,Gold
C702728,P00008,viewed,2025-01-02,Recurring Deposit,53,826376,Bronze
C702728,P00011,viewed,2022-06-06,Life Insurance,53,826376,Bronze
C702728,P00004,clicked,2024-11-04,Personal Loan,53,826376,Bronze
C702728,P00004,viewed,2022-06-14,Personal Loan,53,826376,Bronze
C148555,P00012,clicked,2022-06-29,Health Insurance,56,975809,Bronze
C148555,P00006,clicked,2022-03-04,Credit Card,56,975809,Bronze
C148555,P00012,viewed,2024-06-10,Health Insurance,56,975809,Bronze
C347692,P00006,clicked,2022-09-17,Credit Card,56,663839,Bronze
C347692,P00008,purchased,2023-03-05,Recurring Deposit,56,663839,Bronze
C347692,P00006,clicked,2023-12-20,Credit Card,56,663839,Bronze
C347692,P00011,clicked,2024-09-09,Life Insurance,56,663839,Bronze
C347692,P00001,purchased,2022-09-05,Car Loan,56,663839,Bronze
C509246,P00011,purchased,2022-09-09,Life Insurance,53,648121,Silver
C509246,P00006,purchased,2022-06-18,Credit Card,53,648121,Silver
C509246,P00008,viewed,2022-08-22,Recurring Deposit,53,648121,Silver
C434407,P00004,purchased,2025-01-05,Personal Loan,50,994406,Platinum
C434407,P00005,viewed,2023-07-19,Savings Account,50,994406,Platinum
C434407,P00002,clicked,2024-12-14,Bike Insurance,50,994406,Platinum
C434407,P00001,clicked,2023-12-23,Car Loan,50,994406,Platinum
C694293,P00003,clicked,2022-11-26,Car Insurance,42,835021,Silver
C694293,P00009,viewed,2023-04-19,Debit Card,42,835021,Silver
C694293,P00003,clicked,2024-01-14,Car Insurance,42,835021,Silver
C694293,P00001,purchased,2023-11-24,Car Loan,42,835021,Silver
C605314,P00010,clicked,2023-05-26,Home Loan,53,937643,Gold
C605314,P00008,purchased,2023-02-26,Recurring Deposit,53,937643,Gold
C605314,P00006,purchased,2024-05-30,Credit Card,53,937643,Gold
C490860,P00001,clicked,2022-01-20,Car Loan,26,135020,Gold
C490860,P00010,clicked,2024-01-26,Home Loan,26,135020,Gold
C490860,P00001,clicked,2025-01-02,Car Loan,26,135020,Gold
C490860,P00006,viewed,2023-06-13,Credit Card,26,135020,Gold
C346165,P00010,clicked,2024-11-20,Home Loan,23,226542,Platinum
C712107,P00002,viewed,2025-01-06,Bike Insurance,26,880247,Gold
C712107,P00001,viewed,2024-08-30,Car Loan,26,880247,Gold
C712107,P00011,purchased,2022-07-11,Life Insurance,26,880247,Gold
C712107,P00006,purchased,2023-06-25,Credit Card,26,880247,Gold
C712107,P00003,viewed,2022-10-16,Car Insurance,26,880247,Gold
C541261,P00010,purchased,2024-07-04,Home Loan,51,610632,Silver
C541261,P00004,purchased,2022-04-12,Personal Loan,51,610632,Silver
C541261,P00005,clicked,2024-06-17,Savings Account,51,610632,Silver
C988576,P00004,clicked,2024-02-15,Personal Loan,53,887796,Silver
C988576,P00012,viewed,2024-10-03,Health Insurance,53,887796,Silver
C988576,P00009,viewed,2023-04-21,Debit Card,53,887796,Silver
C988576,P00011,purchased,2022-07-20,Life Insurance,53,887796,Silver
C988576,P00006,clicked,2023-07-02,Credit Card,53,887796,Silver
C865911,P00005,purchased,2022-04-28,Savings Account,63,673477,Silver
C464721,P00009,viewed,2024-05-04,Debit Card,46,712138,Gold
C464721,P00010,clicked,2024-12-01,Home Loan,46,712138,Gold
C464721,P00008,viewed,2023-09-12,Recurring Deposit,46,712138,Gold
C464721,P00004,viewed,2023-08-03,Personal Loan,46,712138,Gold
C464721,P00010,viewed,2024-07-01,Home Loan,46,712138,Gold
C443457,P00008,viewed,2022-09-16,Recurring Deposit,30,247198,Silver
C443457,P00012,clicked,2024-11-05,Health Insurance,30,247198,Silver
C443457,P00004,purchased,2023-11-03,Personal Loan,30,247198,Silver
C788680,P00002,viewed,2024-03-30,Bike Insurance,69,23290,Platinum
C262896,P00010,clicked,2024-09-12,Home Loan,64,314899,Silver
C262896,P00010,clicked,2022-10-06,Home Loan,64,314899,Silver
C262896,P00009,purchased,2024-01-31,Debit Card,64,314899,Silver
C673569,P00002,viewed,2023-09-10,Bike Insurance,51,813885,Gold
C673569,P00009,purchased,2023-06-18,Debit Card,51,813885,Gold
C673569,P00007,viewed,2023-12-26,Fixed Deposit,51,813885,Gold
C913647,P00005,viewed,2023-07-16,Savings Account,21,883040,Gold
C913647,P00002,purchased,2023-08-30,Bike Insurance,21,883040,Gold
C913647,P00007,purchased,2023-04-14,Fixed Deposit,21,883040,Gold
C913647,P00011,clicked,2024-04-06,Life Insurance,21,883040,Gold
C913647,P00006,viewed,2022-01-19,Credit Card,21,883040,Gold
C560137,P00009,clicked,2024-03-25,Debit Card,43,182379,Gold
C753124,P00005,purchased,2022-11-20,Savings Account,69,792307,Silver
C753124,P00008,viewed,2024-03-18,Recurring Deposit,69,792307,Silver
C753124,P00012,purchased,2022-07-16,Health Insurance,69,792307,Silver
C113717,P00007,viewed,2022-03-16,Fixed Deposit,57,171969,Gold
C345221,P00004,clicked,2024-09-23,Personal Loan,70,598780,Gold
C345221,P00006,viewed,2022-01-23,Credit Card,70,598780,Gold
C345221,P00006,viewed,2023-06-20,Credit Card,70,598780,Gold
C345221,P00007,purchased,2022-04-27,Fixed Deposit,70,598780,Gold
C345221,P00010,clicked,2023-11-27,Home Loan,70,598780,Gold
C231800,P00007,purchased,2022-02-13,Fixed Deposit,25,50776,Bronze
C231800,P00008,purchased,2022-07-15,Recurring Deposit,25,50776,Bronze
C231800,P00007,purchased,2024-07-29,Fixed Deposit,25,50776,Bronze
C231800,P00005,viewed,2022-08-06,Savings Account,25,50776,Bronze
C670816,P00001,viewed,2022-02-24,Car Loan,25,254610,Bronze
C670816,P00006,purchased,2022-07-07,Credit Card,25,254610,Bronze
C470861,P00009,viewed,2023-11-12,Debit Card,30,493283,Platinum
C795371,P00007,viewed,2023-08-08,Fixed Deposit,36,848451,Bronze
C795371,P00011,clicked,2022-07-23,Life Insurance,36,848451,Bronze
C795371,P00010,purchased,2024-06-24,Home Loan,36,848451,Bronze
C678676,P00005,clicked,2023-08-08,Savings Account,36,765823,Gold
C467520,P00001,viewed,2022-05-24,Car Loan,37,971266,Silver
C467520,P00012,viewed,2022-06-21,Health Insurance,37,971266,Silver
C467520,P00011,purchased,2024-05-24,Life Insurance,37,971266,Silver
C467520,P00011,clicked,2022-02-15,Life Insurance,37,971266,Silver
C467520,P00005,clicked,2024-12-15,Savings Account,37,971266,Silver
C307840,P00001,viewed,2023-09-13,Car Loan,44,554006,Platinum
C307840,P00007,purchased,2023-11-27,Fixed Deposit,44,554006,Platinum
C307840,P00002,purchased,2022-07-14,Bike Insurance,44,554006,Platinum
C314139,P00010,viewed,2023-11-01,Home Loan,43,514932,Silver
C965622,P00003,viewed,2023-02-01,Car Insurance,45,336304,Silver
C965622,P00012,viewed,2024-08-16,Health Insurance,45,336304,Silver
C965622,P00001,viewed,2023-11-25,Car Loan,45,336304,Silver
C965622,P00003,purchased,2022-09-02,Car Insurance,45,336304,Silver
C965622,P00012,purchased,2023-04-17,Health Insurance,45,336304,Silver
C842289,P00007,purchased,2023-10-27,Fixed Deposit,40,155468,Bronze
C842289,P00005,clicked,2022-12-13,Savings Account,40,155468,Bronze
C448361,P00007,purchased,2023-08-14,Fixed Deposit,63,438525,Bronze
C448361,P00007,clicked,2024-08-29,Fixed Deposit,63,438525,Bronze
C448361,P00005,clicked,2024-03-22,Savings Account,63,438525,Bronze
C836270,P00012,viewed,2022-11-25,Health Insurance,43,471611,Silver
C836270,P00008,clicked,2023-10-01,Recurring Deposit,43,471611,Silver
C836270,P00005,viewed,2023-05-18,Savings Account,43,471611,Silver
C836270,P00001,clicked,2022-06-26,Car Loan,43,471611,Silver
C302328,P00005,viewed,2024-10-23,Savings Account,29,404595,Silver
C302328,P00006,clicked,2024-09-02,Credit Card,29,404595,Silver
C302328,P00006,clicked,2024-02-02,Credit Card,29,404595,Silver
C302328,P00003,viewed,2022-04-12,Car Insurance,29,404595,Silver
C302328,P00004,purchased,2024-08-11,Personal Loan,29,404595,Silver
C677333,P00002,clicked,2022-10-14,Bike Insurance,29,698178,Bronze
C677333,P00009,viewed,2022-08-01,Debit Card,29,698178,Bronze
C677333,P00009,clicked,2024-08-12,Debit Card,29,698178,Bronze
C121163,P00009,clicked,2024-01-23,Debit Card,60,994098,Gold
C351443,P00009,clicked,2022-02-16,Debit Card,55,811446,Gold
C833608,P00011,clicked,2022-06-03,Life Insurance,70,298842,Silver
C833608,P00011,purchased,2024-12-19,Life Insurance,70,298842,Silver
C833608,P00005,purchased,2022-10-11,Savings Account,70,298842,Silver
C833608,P00001,clicked,2023-04-02,Car Loan,70,298842,Silver
C716348,P00005,purchased,2023-03-28,Savings Account,21,511209,Bronze
C716348,P00003,viewed,2022-09-19,Car Insurance,21,511209,Bronze
C592113,P00002,clicked,2024-08-03,Bike Insurance,46,652225,Platinum
C331648,P00007,clicked,2023-09-14,Fixed Deposit,49,685220,Gold
C331648,P00012,purchased,2023-06-07,Health Insurance,49,685220,Gold
C331648,P00008,clicked,2022-03-04,Recurring Deposit,49,685220,Gold
C764533,P00008,purchased,2024-06-11,Recurring Deposit,69,603444,Silver
C764533,P00004,clicked,2023-12-23,Personal Loan,69,603444,Silver
C764533,P00009,viewed,2022-02-13,Debit Card,69,603444,Silver
C764533,P00006,viewed,2022-09-02,Credit Card,69,603444,Silver
C764533,P00010,clicked,2024-04-24,Home Loan,69,603444,Silver
C135564,P00008,purchased,2023-10-20,Recurring Deposit,48,37832,Bronze
C135564,P00001,viewed,2023-04-03,Car Loan,48,37832,Bronze
C135564,P00010,purchased,2023-03-06,Home Loan,48,37832,Bronze
C981358,P00009,viewed,2024-07-24,Debit Card,46,215237,Bronze
C228830,P00012,viewed,2022-03-11,Health Insurance,69,521915,Bronze
C228830,P00008,clicked,2023-05-27,Recurring Deposit,69,521915,Bronze
C589610,P00009,clicked,2022-02-24,Debit Card,18,474465,Platinum
C589610,P00010,purchased,2023-08-28,Home Loan,18,474465,Platinum
C589610,P00009,viewed,2022-02-01,Debit Card,18,474465,Platinum
C589610,P00009,purchased,2024-01-17,Debit Card,18,474465,Platinum
C589610,P00003,clicked,2022-12-03,Car Insurance,18,474465,Platinum
C991228,P00004,viewed,2023-04-17,Personal Loan,52,614034,Platinum
C991228,P00010,purchased,2023-12-08,Home Loan,52,614034,Platinum
C991228,P00008,purchased,2023-10-09,Recurring Deposit,52,614034,Platinum
C991228,P00007,viewed,2024-04-15,Fixed Deposit,52,614034,Platinum
C600676,P00009,clicked,2024-03-07,Debit Card,60,498166,Silver
C236575,P00003,purchased,2023-06-16,Car Insurance,44,217139,Platinum
C236575,P00004,viewed,2024-12-30,Personal Loan,44,217139,Platinum
C236575,P00007,purchased,2024-03-31,Fixed Deposit,44,217139,Platinum
C908467,P00009,clicked,2023-10-14,Debit Card,28,139157,Bronze
C908467,P00010,clicked,2024-05-20,Home Loan,28,139157,Bronze
C908467,P00007,purchased,2024-04-17,Fixed Deposit,28,139157,Bronze
C799968,P00004,viewed,2022-07-15,Personal Loan,50,296471,Platinum
C799968,P00002,purchased,2023-11-09,Bike Insurance,50,296471,Platinum
C799968,P00011,purchased,2022-08-04,Life Insurance,50,296471,Platinum
C294445,P00003,clicked,2022-11-04,Car Insurance,22,638282,Silver
C294445,P00009,clicked,2022-05-05,Debit Card,22,638282,Silver
C294445,P00011,viewed,2024-03-10,Life Insurance,22,638282,Silver
C294445,P00010,purchased,2024-05-07,Home Loan,22,638282,Silver
C294445,P00011,clicked,2022-12-11,Life Insurance,22,638282,Silver
C237866,P00002,purchased,2023-11-08,Bike Insurance,63,891025,Bronze
C237866,P00007,purchased,2022-10-10,Fixed Deposit,63,891025,Bronze
C237866,P00003,viewed,2023-12-05,Car Insurance,63,891025,Bronze
C873179,P00004,viewed,2024-11-30,Personal Loan,68,348388,Silver
C873179,P00004,clicked,2024-11-15,Personal Loan,68,348388,Silver
C197315,P00001,purchased,2024-04-07,Car Loan,19,436350,Bronze
C197315,P00010,purchased,2023-08-31,Home Loan,19,436350,Bronze
C855275,P00004,clicked,2024-02-18,Personal Loan,30,136258,Gold
C855275,P00001,purchased,2024-12-30,Car Loan,30,136258,Gold
C726499,P00004,clicked,2022-12-03,Personal Loan,41,444330,Platinum
C726499,P00003,clicked,2023-06-30,Car Insurance,41,444330,Platinum
C309859,P00001,purchased,2024-04-15,Car Loan,63,52680,Gold
C309859,P00010,purchased,2023-07-04,Home Loan,63,52680,Gold
C309859,P00006,purchased,2023-06-01,Credit Card,63,52680,Gold
C930330,P00008,viewed,2024-07-15,Recurring Deposit,42,648815,Platinum
C930330,P00009,viewed,2025-01-05,Debit Card,42,648815,Platinum
C930330,P00009,viewed,2022-05-27,Debit Card,42,648815,Platinum
C930330,P00004,viewed,2022-12-25,Personal Loan,42,648815,Platinum
C540951,P00008,viewed,2024-06-26,Recurring Deposit,19,537715,Platinum
C540951,P00011,viewed,2022-08-08,Life Insurance,19,537715,Platinum
C540951,P00012,clicked,2024-04-23,Health Insurance,19,537715,Platinum
C171781,P00009,purchased,2025-01-09,Debit Card,56,790100,Platinum
C171781,P00006,clicked,2023-08-21,Credit Card,56,790100,Platinum
C499851,P00005,clicked,2024-05-26,Savings Account,61,428238,Platinum
C499851,P00003,viewed,2024-08-21,Car Insurance,61,428238,Platinum
C499851,P00008,clicked,2023-02-19,Recurring Deposit,61,428238,Platinum
C512386,P00009,clicked,2023-05-01,Debit Card,25,202025,Bronze
C479369,P00001,viewed,2023-02-25,Car Loan,46,121544,Bronze
C479369,P00002,purchased,2024-01-18,Bike Insurance,46,121544,Bronze
C479369,P00004,clicked,2022-12-27,Personal Loan,46,121544,Bronze
C486691,P00001,clicked,2023-10-19,Car Loan,41,219993,Bronze
C486691,P00004,purchased,2023-04-30,Personal Loan,41,219993,Bronze
C486691,P00011,purchased,2024-11-08,Life Insurance,41,219993,Bronze
C486691,P00008,viewed,2022-12-05,Recurring Deposit,41,219993,Bronze
C290300,P00003,viewed,2022-11-26,Car Insurance,52,912231,Bronze
C290300,P00002,purchased,2024-01-20,Bike Insurance,52,912231,Bronze
C290300,P00010,viewed,2025-01-05,Home Loan,52,912231,Bronze
C290300,P00007,clicked,2023-03-26,Fixed Deposit,52,912231,Bronze
C522349,P00006,viewed,2023-05-11,Credit Card,42,689761,Gold
C522349,P00012,clicked,2022-11-21,Health Insurance,42,689761,Gold
C522349,P00004,viewed,2022-10-14,Personal Loan,42,689761,Gold
C660500,P00002,viewed,2023-09-16,Bike Insurance,53,127838,Silver
C112939,P00001,clicked,2022-05-16,Car Loan,48,938154,Silver
C815644,P00010,purchased,2024-05-26,Home Loan,28,626920,Platinum
C815644,P00012,viewed,2022-08-27,Health Insurance,28,626920,Platinum
C184731,P00012,purchased,2024-10-13,Health Insurance,55,813892,Gold
C184731,P00012,clicked,2024-03-27,Health Insurance,55,813892,Gold
C318986,P00001,purchased,2022-06-15,Car Loan,53,838167,Silver
C318986,P00004,purchased,2024-07-21,Personal Loan,53,838167,Silver
C318986,P00005,clicked,2022-01-21,Savings Account,53,838167,Silver
C323700,P00007,purchased,2024-06-24,Fixed Deposit,54,742927,Silver
C323700,P00007,purchased,2024-01-06,Fixed Deposit,54,742927,Silver
C323700,P00009,purchased,2023-05-31,Debit Card,54,742927,Silver
C538306,P00008,viewed,2024-01-08,Recurring Deposit,42,86717,Gold
C448529,P00004,clicked,2022-07-31,Personal Loan,67,705154,Gold
C448529,P00009,purchased,2022-02-14,Debit Card,67,705154,Gold
C614914,P00008,clicked,2024-02-21,Recurring Deposit,35,454172,Gold
C193550,P00008,viewed,2023-04-04,Recurring Deposit,19,247217,Gold
C193550,P00011,clicked,2023-06-27,Life Insurance,19,247217,Gold
C193550,P00007,viewed,2023-01-16,Fixed Deposit,19,247217,Gold
C193550,P00003,viewed,2022-04-14,Car Insurance,19,247217,Gold
C193550,P00011,purchased,2024-08-10,Life Insurance,19,247217,Gold
C188492,P00004,viewed,2024-06-27,Personal Loan,38,234417,Gold
C188492,P00008,clicked,2022-08-25,Recurring Deposit,38,234417,Gold
C188492,P00004,clicked,2023-04-04,Personal Loan,38,234417,Gold
C188492,P00008,purchased,2023-05-11,Recurring Deposit,38,234417,Gold
C188492,P00010,clicked,2024-12-23,Home Loan,38,234417,Gold
C130517,P00006,viewed,2023-05-03,Credit Card,25,352705,Bronze
C130517,P00003,clicked,2024-11-10,Car Insurance,25,352705,Bronze
C130517,P00002,purchased,2023-05-21,Bike Insurance,25,352705,Bronze
C680203,P00005,clicked,2022-03-10,Savings Account,67,238947,Silver
C680203,P00004,purchased,2023-12-06,Personal Loan,67,238947,Silver
C680203,P00009,purchased,2023-05-31,Debit Card,67,238947,Silver
C680203,P00003,clicked,2022-03-09,Car Insurance,67,238947,Silver
C599642,P00012,clicked,2023-03-06,Health Insurance,70,349674,Gold
C195909,P00002,viewed,2024-06-29,Bike Insurance,66,244103,Bronze
C195909,P00009,purchased,2023-03-29,Debit Card,66,244103,Bronze
C195909,P00009,purchased,2024-07-29,Debit Card,66,244103,Bronze
C195909,P00004,viewed,2024-04-11,Personal Loan,66,244103,Bronze
C747995,P00006,purchased,2023-03-22,Credit Card,62,888658,Bronze
C222668,P00011,clicked,2023-07-05,Life Insurance,22,127110,Silver
C222668,P00009,viewed,2024-06-25,Debit Card,22,127110,Silver
C222668,P00005,clicked,2023-08-13,Savings Account,22,127110,Silver
C481969,P00003,viewed,2022-03-23,Car Insurance,57,660069,Bronze
C401238,P00007,purchased,2022-12-24,Fixed Deposit,20,46967,Gold
C401238,P00007,clicked,2024-08-02,Fixed Deposit,20,46967,Gold
C401238,P00006,clicked,2022-09-12,Credit Card,20,46967,Gold
C401238,P00009,purchased,2022-07-14,Debit Card,20,46967,Gold
C401238,P00004,viewed,2024-04-25,Personal Loan,20,46967,Gold
C720668,P00002,viewed,2024-01-21,Bike Insurance,43,892517,Platinum
C720668,P00005,viewed,2024-06-28,Savings Account,43,892517,Platinum
C720668,P00009,viewed,2022-01-23,Debit Card,43,892517,Platinum
C720668,P00005,clicked,2023-08-13,Savings Account,43,892517,Platinum
C720668,P00001,purchased,2023-05-13,Car Loan,43,892517,Platinum
C893261,P00009,purchased,2024-11-17,Debit Card,30,907575,Gold
C893261,P00011,clicked,2022-05-17,Life Insurance,30,907575,Gold
C893261,P00004,purchased,2023-11-28,Personal Loan,30,907575,Gold
C735383,P00001,purchased,2024-07-28,Car Loan,26,808267,Platinum
C735383,P00011,purchased,2022-10-13,Life Insurance,26,808267,Platinum
C735383,P00005,purchased,2023-04-15,Savings Account,26,808267,Platinum
C735383,P00002,clicked,2022-03-20,Bike Insurance,26,808267,Platinum
C459835,P00010,purchased,2024-06-19,Home Loan,51,435702,Gold
C415973,P00006,clicked,2022-05-15,Credit Card,42,273525,Silver
C415973,P00005,purchased,2022-12-19,Savings Account,42,273525,Silver
C415973,P00011,clicked,2022-10-10,Life Insurance,42,273525,Silver
C885598,P00010,clicked,2022-07-01,Home Loan,67,488501,Silver
C885598,P00006,viewed,2024-01-07,Credit Card,67,488501,Silver
C885598,P00001,clicked,2022-05-15,Car Loan,67,488501,Silver
C885598,P00011,clicked,2023-02-19,Life Insurance,67,488501,Silver
C587348,P00011,clicked,2023-10-03,Life Insurance,54,386342,Silver
C587348,P00010,purchased,2022-01-16,Home Loan,54,386342,Silver
C587348,P00008,viewed,2022-06-25,Recurring Deposit,54,386342,Silver
C588220,P00007,clicked,2023-02-14,Fixed Deposit,41,660262,Gold
C588220,P00002,viewed,2022-03-10,Bike Insurance,41,660262,Gold
C588220,P00012,purchased,2022-07-12,Health Insurance,41,660262,Gold
C588220,P00001,purchased,2024-09-08,Car Loan,41,660262,Gold
C588220,P00006,purchased,2023-02-08,Credit Card,41,660262,Gold
C884786,P00001,clicked,2023-11-19,Car Loan,41,142582,Silver
C884786,P00003,clicked,2024-01-01,Car Insurance,41,142582,Silver
C884786,P00009,viewed,2024-09-22,Debit Card,41,142582,Silver
C884786,P00007,viewed,2024-08-27,Fixed Deposit,41,142582,Silver
C884786,P00003,purchased,2022-08-26,Car Insurance,41,142582,Silver
C922814,P00006,clicked,2022-03-19,Credit Card,22,996367,Silver
C922814,P00009,clicked,2022-02-28,Debit Card,22,996367,Silver
C922814,P00004,purchased,2022-07-17,Personal Loan,22,996367,Silver
